"ID","biorxiv","published","title","year","journal","doi","author","author_name","author_email","author_address","hypothesis","rationale","MR_design","outcome","outcome_info","outcome_group","outcome_definition","outcome_study","outcome_age_range","outcome_sex","outcome_n_case_current","outcome_n_control_current","outcome_n_case_og","outcome_n_control_og","outcome_n_difference_reason","outcome_health_status","outcome_population","exposure","exposure_definition","exposure_study","exposure_age","exposure_sex","exposure_n_current","exposure_n_og","exposure_n_difference_reason","exposure_health_status","exposure_population","exposure_covariates_model","exposure_genotyping_dataset","exposure_independence","exposure_pleiotropy","exposure_pvalue","exposure_palindrome","exposure_proxy","exposure_HWE","IV_single","IV_multiple","IV_GRS","n_SNP_og","n_SNP_difference_reason","power_calculation","power_calculation_how","MR_method","MR_sensitivity_method1","MR_sensitivity_method2","MR_sensitivity_method3","MR_sensitivity_method4","MR_sensitivity_method5","MR_sensitivity_method_results","IV_strength","analysis_software","analysis_programme","replication_independent","replication_subsetting","multiple_testing","exposure_units","outcome_units","effect_estimate","estimate","se","ci_percent","ci_lower","ci_upper","p","adjustment_method","p_adjusted","limitations_overall","limitations_pleiotropy","limitations_population_stratification","limitations_statistical_power","notes","ID_analysis"
64,"no","yes","Cardiometabolic polygenic risk scores and osteoarthritis outcomes: a Mendelian randomization study from the Malmӧ Diet and Cancer Study and the UK Biobank",2019,"Arthritis and Rheumatology","10.1002/art.40812","Hindy","George Hindy","George.Hindy@med.lu.se","Department of Clinical Sciences in Malmö, Lund University, Jan Waldenströms gata 35, Clinical Research Center, 205 02 Malmö, Sweden","Effect of BMI on osteoarthritis","To investigate the causal role of cardiometabolic risk factors in osteoarthritis (OA) using associated genetic variants","One-sample","osteoarthritis","diagnosis","skeletal","A clinical record of either knee or hip OA","Current study","Mean age 58.5","both","3559","27691","3559","27691",NA,"Case/control","White ancestry","BMI","BMI","Speliotes 2010 BMI Europeans both","Mean age 27.3","both","26435","249796","One-sample where they got exposure SNPs from external GWAS",NA,"European","Not discussed","Not discussed","Not discussed","Not discussed","5x10-8","Not discussed","Proxy SNPs were identified using SNAP version 2.2.2","SNPs with a genotype success rate of <90% or deviation from Bonferroni-corrected Hardy-Weinberg Equilibrium in each set of SNPs of the specific traits were excluded",NA,NA,"31","32","Not discussed","No",NA,"wald ratio",NA,NA,NA,NA,NA,NA,"Not discussed","STATA 13.1 and R","“MendelianRandomization” package in R","Not discussed","Performed replication analyses in the UK Biobank using two-sample conventional MR","Did not correct for multiple testing",NA,NA,"OR","1.65",NA,"95","1.1399999999999999","2.41","1.2999999999999999E-2",NA,NA,"Used two different OA end-points, one based on clinical diagnosis and the other on the surgical intervention of arthroplasty, the study-defined phenotype is heterogeneous and prone to other non-random factors that influence indications for joint replacement","The PRSs included pleiotropic SNPs, which may have biased our results","Not discussed","not discussed",NA,1158
64,"no","yes","Cardiometabolic polygenic risk scores and osteoarthritis outcomes: a Mendelian randomization study from the Malmӧ Diet and Cancer Study and the UK Biobank",2019,"Arthritis and Rheumatology","10.1002/art.40812","Hindy","George Hindy","George.Hindy@med.lu.se","Department of Clinical Sciences in Malmö, Lund University, Jan Waldenströms gata 35, Clinical Research Center, 205 02 Malmö, Sweden","Effect of BMI on osteoarthritis","To investigate the causal role of cardiometabolic risk factors in osteoarthritis (OA) using associated genetic variants","One-sample","osteoarthritis","joint replacement","skeletal","A record of either a hip or knee joint arthroplasty surgery","Current study","Mean age 60.2","both","2780","27691","2780","27691",NA,"Case/control","White ancestry","BMI","BMI","Speliotes 2010 BMI Europeans both","Mean age 27.3","both","26435","249796","One-sample where they got exposure SNPs from external GWAS",NA,"European","Not discussed","Not discussed","Not discussed","Not discussed","5x10-8","Not discussed","Proxy SNPs were identified using SNAP version 2.2.2","SNPs with a genotype success rate of <90% or deviation from Bonferroni-corrected Hardy-Weinberg Equilibrium in each set of SNPs of the specific traits were excluded",NA,NA,"31","32","Not discussed","No",NA,"wald ratio",NA,NA,NA,NA,NA,NA,"Not discussed","STATA 13.1 and R","“MendelianRandomization” package in R","Not discussed","Performed replication analyses in the UK Biobank using two-sample conventional MR","Did not correct for multiple testing",NA,NA,"OR","1.31",NA,"95","0.86","2","0.21199999999999999",NA,NA,"Used two different OA end-points, one based on clinical diagnosis and the other on the surgical intervention of arthroplasty, the study-defined phenotype is heterogeneous and prone to other non-random factors that influence indications for joint replacement","The PRSs included pleiotropic SNPs, which may have biased our results","Not discussed","not discussed",NA,1159
64,"no","yes","Cardiometabolic polygenic risk scores and osteoarthritis outcomes: a Mendelian randomization study from the Malmӧ Diet and Cancer Study and the UK Biobank",2019,"Arthritis and Rheumatology","10.1002/art.40812","Hindy","George Hindy","George.Hindy@med.lu.se","Department of Clinical Sciences in Malmö, Lund University, Jan Waldenströms gata 35, Clinical Research Center, 205 02 Malmö, Sweden","Effect of BMI on osteoarthritis","To investigate the causal role of cardiometabolic risk factors in osteoarthritis (OA) using associated genetic variants","One-sample","osteoarthritis","diagnosis or joint replacement","skeletal","Either a diagnosis or joint replacement","Current study","Mean age 59.2","both","4226","27691","4226","27691",NA,"Case/control","White ancestry","BMI","BMI","Speliotes 2010 BMI Europeans both","Mean age 27.3","both","26435","249796","One-sample where they got exposure SNPs from external GWAS",NA,"European","Not discussed","Not discussed","Not discussed","Not discussed","5x10-8","Not discussed","Proxy SNPs were identified using SNAP version 2.2.2","SNPs with a genotype success rate of <90% or deviation from Bonferroni-corrected Hardy-Weinberg Equilibrium in each set of SNPs of the specific traits were excluded",NA,NA,"31","32","Not discussed","No",NA,"wald ratio",NA,NA,NA,NA,NA,NA,"Not discussed","STATA 13.1 and R","“MendelianRandomization” package in R","Not discussed","Performed replication analyses in the UK Biobank using two-sample conventional MR","Did not correct for multiple testing",NA,NA,"OR","1.42",NA,"95","1","2.02","5.8000000000000003E-2",NA,NA,"Used two different OA end-points, one based on clinical diagnosis and the other on the surgical intervention of arthroplasty, the study-defined phenotype is heterogeneous and prone to other non-random factors that influence indications for joint replacement","The PRSs included pleiotropic SNPs, which may have biased our results","Not discussed","not discussed",NA,1160
64,"no","yes","Cardiometabolic polygenic risk scores and osteoarthritis outcomes: a Mendelian randomization study from the Malmӧ Diet and Cancer Study and the UK Biobank",2019,"Arthritis and Rheumatology","10.1002/art.40812","Hindy","George Hindy","George.Hindy@med.lu.se","Department of Clinical Sciences in Malmö, Lund University, Jan Waldenströms gata 35, Clinical Research Center, 205 02 Malmö, Sweden","Effect of BMI on osteoarthritis","To investigate the causal role of cardiometabolic risk factors in osteoarthritis (OA) using associated genetic variants","Two-sample summary-level","osteoarthritis","diagnosis","skeletal","A clinical record of either knee or hip OA","Current study","Mean age 58.5","both","3559","27691","3559","27691",NA,"Case/control","White ancestry","BMI","BMI","Speliotes 2010 BMI Europeans both","Mean age 27.3","both","26435","249796","One-sample where they got exposure SNPs from external GWAS",NA,"European","Not discussed","Not discussed","Not discussed","Not discussed","5x10-8","Not discussed","Proxy SNPs were identified using SNAP version 2.2.2","SNPs with a genotype success rate of <90% or deviation from Bonferroni-corrected Hardy-Weinberg Equilibrium in each set of SNPs of the specific traits were excluded",NA,NA,"31","32","Not discussed","No",NA,"Inverse variance weighted","MR Egger","Weighted median","Multi-variable MR",NA,NA,"Consistent with main analysis","Not discussed","STATA 13.1 and R","“MendelianRandomization” package in R","Not discussed","Performed replication analyses in the UK Biobank using two-sample conventional MR","Did not correct for multiple testing",NA,NA,"OR","1.41",NA,"95","0.96","2.08","8.8999999999999996E-2",NA,NA,"Used two different OA end-points, one based on clinical diagnosis and the other on the surgical intervention of arthroplasty, the study-defined phenotype is heterogeneous and prone to other non-random factors that influence indications for joint replacement","The PRSs included pleiotropic SNPs, which may have biased our results","Not discussed","not discussed",NA,1161
64,"no","yes","Cardiometabolic polygenic risk scores and osteoarthritis outcomes: a Mendelian randomization study from the Malmӧ Diet and Cancer Study and the UK Biobank",2019,"Arthritis and Rheumatology","10.1002/art.40812","Hindy","George Hindy","George.Hindy@med.lu.se","Department of Clinical Sciences in Malmö, Lund University, Jan Waldenströms gata 35, Clinical Research Center, 205 02 Malmö, Sweden","Effect of BMI on osteoarthritis","To investigate the causal role of cardiometabolic risk factors in osteoarthritis (OA) using associated genetic variants","Two-sample summary-level","osteoarthritis","joint replacement","skeletal","A record of either a hip or knee joint arthroplasty surgery","Current study","Mean age 60.2","both","2780","27691","2780","27691",NA,"Case/control","White ancestry","BMI","BMI","Speliotes 2010 BMI Europeans both","Mean age 27.3","both","26435","249796","One-sample where they got exposure SNPs from external GWAS",NA,"European","Not discussed","Not discussed","Not discussed","Not discussed","5x10-8","Not discussed","Proxy SNPs were identified using SNAP version 2.2.2","SNPs with a genotype success rate of <90% or deviation from Bonferroni-corrected Hardy-Weinberg Equilibrium in each set of SNPs of the specific traits were excluded",NA,NA,"31","32","Not discussed","No",NA,"Inverse variance weighted","MR Egger","Weighted median","Multi-variable MR",NA,NA,"Consistent with main analysis","Not discussed","STATA 13.1 and R","“MendelianRandomization” package in R","Not discussed","Performed replication analyses in the UK Biobank using two-sample conventional MR","Did not correct for multiple testing",NA,NA,"OR","1.19",NA,"95","0.77","1.82","0.442",NA,NA,"Used two different OA end-points, one based on clinical diagnosis and the other on the surgical intervention of arthroplasty, the study-defined phenotype is heterogeneous and prone to other non-random factors that influence indications for joint replacement","The PRSs included pleiotropic SNPs, which may have biased our results","Not discussed","not discussed",NA,1162
64,"no","yes","Cardiometabolic polygenic risk scores and osteoarthritis outcomes: a Mendelian randomization study from the Malmӧ Diet and Cancer Study and the UK Biobank",2019,"Arthritis and Rheumatology","10.1002/art.40812","Hindy","George Hindy","George.Hindy@med.lu.se","Department of Clinical Sciences in Malmö, Lund University, Jan Waldenströms gata 35, Clinical Research Center, 205 02 Malmö, Sweden","Effect of BMI on osteoarthritis","To investigate the causal role of cardiometabolic risk factors in osteoarthritis (OA) using associated genetic variants","Two-sample summary-level","osteoarthritis","diagnosis or joint replacement","skeletal","Either a diagnosis or joint replacement","Current study","Mean age 59.2","both","4226","27691","4226","27691",NA,"Case/control","White ancestry","BMI","BMI","Speliotes 2010 BMI Europeans both","Mean age 27.3","both","26435","249796","One-sample where they got exposure SNPs from external GWAS",NA,"European","Not discussed","Not discussed","Not discussed","Not discussed","5x10-8","Not discussed","Proxy SNPs were identified using SNAP version 2.2.2","SNPs with a genotype success rate of <90% or deviation from Bonferroni-corrected Hardy-Weinberg Equilibrium in each set of SNPs of the specific traits were excluded",NA,NA,"31","32","Not discussed","No",NA,"Inverse variance weighted","MR Egger","Weighted median","Multi-variable MR",NA,NA,"Consistent with main analysis","Not discussed","STATA 13.1 and R","“MendelianRandomization” package in R","Not discussed","Performed replication analyses in the UK Biobank using two-sample conventional MR","Did not correct for multiple testing",NA,NA,"OR","1.24",NA,"95","0.86","1.79","0.26600000000000001",NA,NA,"Used two different OA end-points, one based on clinical diagnosis and the other on the surgical intervention of arthroplasty, the study-defined phenotype is heterogeneous and prone to other non-random factors that influence indications for joint replacement","The PRSs included pleiotropic SNPs, which may have biased our results","Not discussed","not discussed",NA,1163
114,"no","yes","The effect of FTO variation on increased osteoarthritis risk is mediated through body mass index: a mendelian randomisation study",2013,"Clinical and Epidemiological Research","10.1136/annrheumdis-2013-203772","Panoutsopoulou","Kalliope Panoutsopoulou","kp6@sanger.ac.uk","Wellcome Trust Sanger Institute, Wellcome Trust Genome Campus, Hinxton, Cambridgeshire","Effect of body mass index on osteoarthritis","Variation in the fat mass and obesity- associated (FTO) gene influences susceptibility to obesity. A variant in the FTO gene has been implicated in genetic risk to osteoarthritis (OA). We examined the role of the FTO polymorphism rs8044769 in risk of knee and hip OA in cases and controls incorporating body mass index","One-sample","osteoarthritis","hip","skeletal","Hip osteoarthritis","Current study","Not discussed","both","Not discussed","Not discussed",NA,NA,NA,"Case/control","European ancestry","BMI","BMI","Current study","Not discussed","both","Not discussed",NA,NA,"Case/control","European","Not discussed","Not discussed","Not discussed","Not discussed","Not discussed","Not discussed","Not discussed","Not discussed","1",NA,NA,NA,NA,"Not discussed",NA,"Not discussed","Not discussed",NA,NA,NA,NA,"Observational analysis consistent with MR","Association of SNP with phenotype","Not discussed","Not discussed","Not discussed","Not discussed","Not discussed","Not discussed","case/control","Not clear","Not clear","Not clear","Not clear","Not clear","Not clear","Not clear","Not discussed","Not discussed","study has combined both OA cases from population-based cohorts and severe OA cases from case/control studies recruited via secondary care","Not discussed","Not discussed","the statistical power of the current study to detect association of the FTO SNP and OA is sufficient in the overweight stratum (73%–80%) but is modest for the normal weight and obese strata (34%–47%). Thus, we cannot exclude the possibility that a very modest association may be present among normal weight individuals, which our study failed to detect.",NA,1497
114,"no","yes","The effect of FTO variation on increased osteoarthritis risk is mediated through body mass index: a mendelian randomisation study",2013,"Clinical and Epidemiological Research","10.1136/annrheumdis-2013-203772","Panoutsopoulou","Kalliope Panoutsopoulou","kp6@sanger.ac.uk","Wellcome Trust Sanger Institute, Wellcome Trust Genome Campus, Hinxton, Cambridgeshire","Effect of body mass index on osteoarthritis","Variation in the fat mass and obesity- associated (FTO) gene influences susceptibility to obesity. A variant in the FTO gene has been implicated in genetic risk to osteoarthritis (OA). We examined the role of the FTO polymorphism rs8044769 in risk of knee and hip OA in cases and controls incorporating body mass index","One-sample","osteoarthritis","knee","skeletal","Knee osteoarthritis","Current study","Not discussed","both","Not discussed","Not discussed",NA,NA,NA,"Case/control","European ancestry","BMI","BMI","Current study","Not discussed","both","Not discussed",NA,NA,"Case/control","European","Not discussed","Not discussed","Not discussed","Not discussed","Not discussed","Not discussed","Not discussed","Not discussed","1",NA,NA,NA,NA,"Not discussed",NA,"Not discussed","Not discussed",NA,NA,NA,NA,"Observational analysis consistent with MR","Association of SNP with phenotype","Not discussed","Not discussed","Not discussed","Not discussed","Not discussed","Not discussed","case/control","Not clear","Not clear","Not clear","Not clear","Not clear","Not clear","Not clear","Not discussed","Not discussed","study has combined both OA cases from population-based cohorts and severe OA cases from case/control studies recruited via secondary care","Not discussed","Not discussed","the statistical power of the current study to detect association of the FTO SNP and OA is sufficient in the overweight stratum (73%–80%) but is modest for the normal weight and obese strata (34%–47%). Thus, we cannot exclude the possibility that a very modest association may be present among normal weight individuals, which our study failed to detect.",NA,1498
114,"no","yes","The effect of FTO variation on increased osteoarthritis risk is mediated through body mass index: a mendelian randomisation study",2013,"Clinical and Epidemiological Research","10.1136/annrheumdis-2013-203772","Panoutsopoulou","Kalliope Panoutsopoulou","kp6@sanger.ac.uk","Wellcome Trust Sanger Institute, Wellcome Trust Genome Campus, Hinxton, Cambridgeshire","Effect of body mass index on osteoarthritis","Variation in the fat mass and obesity- associated (FTO) gene influences susceptibility to obesity. A variant in the FTO gene has been implicated in genetic risk to osteoarthritis (OA). We examined the role of the FTO polymorphism rs8044769 in risk of knee and hip OA in cases and controls incorporating body mass index","One-sample","osteoarthritis","all","skeletal","Hip or knee osteoartrits","Current study","Not discussed","both","Not discussed","Not discussed",NA,NA,NA,"Case/control","European ancestry","BMI","BMI","Current study","Not discussed","both","Not discussed",NA,NA,"Case/control","European","Not discussed","Not discussed","Not discussed","Not discussed","Not discussed","not discussed","Not discussed","Not discussed","1",NA,NA,NA,NA,"Not discussed",NA,"Not discussed","Not discussed",NA,NA,NA,NA,"Observational analysis consistent with MR","Association of SNP with phenotype","Not discussed","Not discussed","Not discussed","Not discussed","Not discussed","Not discussed","case/control","Not clear","Not clear","Not clear","Not clear","Not clear","Not clear","Not clear","Not discussed","Not discussed","study has combined both OA cases from population-based cohorts and severe OA cases from case/control studies recruited via secondary care","Not discussed","Not discussed","the statistical power of the current study to detect association of the FTO SNP and OA is sufficient in the overweight stratum (73%–80%) but is modest for the normal weight and obese strata (34%–47%). Thus, we cannot exclude the possibility that a very modest association may be present among normal weight individuals, which our study failed to detect.",NA,1499
179,"no","yes","Genome-wide analyses using UK Biobank data provide insights into the genetic architecture of osteoarthritis",2018,"Nature Genetics","s41588-018-0079-y","Zengini","Eleftheria Zeggini","eleftheria@sanger.ac.uk","Human Genetics, Wellcome Trust Sanger Institute, Hinxton, UK.","Effect of adiposity traits and body mass extremes on osteoarthritis","We undertook Mendelian randomization (MR) analyses to strengthen causal inference regarding modifiable exposures that might influence osteoarthritis risk","Two-sample summary-level","osteoarthritis","self report","skeletal","self-reported osteoarthritis","Current study","48-73","both","12658","50898",NA,NA,NA,"Case/control","European","BMI","BMI","Locke 2015 BMI European adults both","18+","both","322154","322154",NA,"healthy","Europeans","not discussed","Affymetrix GeneTitan® Multi-Channel (MC) Instrument","r2< 0.001","Horizontal pleiotropy tests. We additionally assessed the robustness of our findings to potential violations of the assumption of no horizontal pleiotropy by applying two tests of horizontal pleiotropy. One test was the MR–Egger intercept, which can be interpreted as the average instrument-outcome coefficient when the instrument-exposure coefficient is zero. If there is no horizontal pleiotropy, the intercept should be zero. Therefore, the intercept provides an indication of overall unbalanced horizontal pleiotropy. The second test was Cochran’s Q test of heterogeneity, which relies on the assumption that all valid genetic instruments estimate the same causal effect.","P< 5.0× 10−8","Not discussed","Not discussed","Not discussed",NA,"65",NA,"77","Not discussed","Yes","We performed power calculations to estimate the power of our two-sample MR analysis to detect odds ratios of 1.2, 1.5 and 2.0. The analysis were performed through simulations (10,000 iterations), with power defined as the proportion of times that 95% confidence intervals of the IVW method excluded 1.","Inverse variance weighted","MR Egger","Weighted median","MBE (Mode-based estimate)",NA,NA,"Consistent with main analysis","F-statistic","R","TwoSampleMR","Not discussed","Yes","Not discussed","SD","log odds","OR","1.61473300405508","0.0877872370781035","95","1.35499051412212","1.92426636733617","8.3426979324841E-7","Not discussed","Not discussed","Not focussed on MR","For all other exposure phenotypes, there was no convincing evidence of a causal effect on osteoarthritis risk, thus suggesting that the genetic correlations detected by linkage disequilibrium (LD)-score regression may be mostly due to horizontal pleiotropy, although for some phenotypes the MR analyses were underpowered.","Not discussed","for some phenotypes the MR analyses were underpowered",NA,2127
